Var = 1 means Lf  Var = 2 means subs  Var = 3 means pars
Lf in microns, subs and pars in mg/l
Var Index  0 = Lf
Var Index  1 = Glu
Var Index  2 = Bio
Var Index  3 = Pse
Var Index  4 = Dea

Unit,  Time,  Var,  Var Index,  Grid  1,  Grid  2,  Grid  3,  Grid  4,  Grid  5,  Bulk
0,    4.500,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.71000e-03
0,    4.600,  1,  0,   2.17000e+00
0,    4.600,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    4.600,  2,  2,   2.36374e+00,   2.36434e+00,   2.36615e+00,   2.36916e+00,   2.37339e+00,   3.02570e+00
0,    4.600,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    4.600,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.64000e-03
0,    4.700,  1,  0,   2.13000e+00
0,    4.700,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    4.700,  2,  2,   2.38437e+00,   2.38495e+00,   2.38670e+00,   2.38962e+00,   2.39370e+00,   3.03825e+00
0,    4.700,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    4.700,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.57000e-03
0,    4.800,  1,  0,   2.09000e+00
0,    4.800,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    4.800,  2,  2,   2.40448e+00,   2.40505e+00,   2.40674e+00,   2.40956e+00,   2.41352e+00,   3.05047e+00
0,    4.800,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    4.800,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.50000e-03
0,    4.900,  1,  0,   2.05000e+00
0,    4.900,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    4.900,  2,  2,   2.42410e+00,   2.42464e+00,   2.42628e+00,   2.42902e+00,   2.43286e+00,   3.06237e+00
0,    4.900,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    4.900,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.44000e-03
0,    5.000,  1,  0,   2.01000e+00
0,    5.000,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.000,  2,  2,   2.44323e+00,   2.44376e+00,   2.44536e+00,   2.44801e+00,   2.45173e+00,   3.07398e+00
0,    5.000,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    5.000,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.39000e-03
0,    5.100,  1,  0,   1.97000e+00
0,    5.100,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.100,  2,  2,   2.46191e+00,   2.46242e+00,   2.46397e+00,   2.46654e+00,   2.47015e+00,   3.08530e+00
0,    5.100,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    5.100,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.34000e-03
0,    5.200,  1,  0,   1.93000e+00
0,    5.200,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.200,  2,  2,   2.48014e+00,   2.48064e+00,   2.48214e+00,   2.48464e+00,   2.48814e+00,   3.09634e+00
0,    5.200,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    5.200,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.29000e-03
0,    5.300,  1,  0,   1.90000e+00
0,    5.300,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.300,  2,  2,   2.49795e+00,   2.49843e+00,   2.49989e+00,   2.50231e+00,   2.50571e+00,   3.10711e+00
0,    5.300,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    5.300,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.24000e-03
0,    5.400,  1,  0,   1.86000e+00
0,    5.400,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.400,  2,  2,   2.51534e+00,   2.51581e+00,   2.51722e+00,   2.51958e+00,   2.52287e+00,   3.11763e+00
0,    5.400,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    5.400,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.19000e-03
0,    5.500,  1,  0,   1.83000e+00
0,    5.500,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.500,  2,  2,   2.53233e+00,   2.53278e+00,   2.53416e+00,   2.53645e+00,   2.53965e+00,   3.12789e+00
0,    5.500,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    5.500,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.15000e-03
0,    5.600,  1,  0,   1.80000e+00
0,    5.600,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.600,  2,  2,   2.54893e+00,   2.54938e+00,   2.55071e+00,   2.55294e+00,   2.55605e+00,   3.13792e+00
0,    5.600,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    5.600,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.11000e-03
0,    5.700,  1,  0,   1.77000e+00
0,    5.700,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.700,  2,  2,   2.56516e+00,   2.56560e+00,   2.56690e+00,   2.56906e+00,   2.57209e+00,   3.14772e+00
0,    5.700,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    5.700,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.07000e-03
0,    5.800,  1,  0,   1.74000e+00
0,    5.800,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.800,  2,  2,   2.58104e+00,   2.58146e+00,   2.58272e+00,   2.58483e+00,   2.58777e+00,   3.15729e+00
0,    5.800,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    5.800,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.04000e-03
0,    5.900,  1,  0,   1.71000e+00
0,    5.900,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    5.900,  2,  2,   2.59656e+00,   2.59697e+00,   2.59820e+00,   2.60025e+00,   2.60312e+00,   3.16665e+00
0,    5.900,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    5.900,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.00000e-03
0,    6.000,  1,  0,   1.68000e+00
0,    6.000,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    6.000,  2,  2,   2.61175e+00,   2.61215e+00,   2.61335e+00,   2.61534e+00,   2.61813e+00,   3.17580e+00
0,    6.000,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    6.000,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   9.70000e-04
0,    6.100,  1,  0,   1.66000e+00
0,    6.100,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    6.100,  2,  2,   2.62661e+00,   2.62700e+00,   2.62817e+00,   2.63011e+00,   2.63283e+00,   3.18475e+00
0,    6.100,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    6.100,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   9.40000e-04
0,    6.200,  1,  0,   1.63000e+00
0,    6.200,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    6.200,  2,  2,   2.64116e+00,   2.64154e+00,   2.64267e+00,   2.64457e+00,   2.64722e+00,   3.19350e+00
0,    6.200,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    6.200,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   9.10000e-04
0,    6.300,  1,  0,   1.61000e+00
0,    6.300,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    6.300,  2,  2,   2.65540e+00,   2.65577e+00,   2.65688e+00,   2.65872e+00,   2.66130e+00,   3.20207e+00
0,    6.300,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    6.300,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   8.80000e-04
0,    6.400,  1,  0,   1.58000e+00
0,    6.400,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    6.400,  2,  2,   2.66935e+00,   2.66971e+00,   2.67078e+00,   2.67258e+00,   2.67510e+00,   3.21045e+00
0,    6.400,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    6.400,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   8.50000e-04
0,    6.500,  1,  0,   1.56000e+00
0,    6.500,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    6.500,  2,  2,   2.68300e+00,   2.68336e+00,   2.68441e+00,   2.68616e+00,   2.68862e+00,   3.21866e+00
0,    6.500,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    6.500,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   8.30000e-04
0,    6.600,  1,  0,   1.53000e+00
0,    6.600,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    6.600,  2,  2,   2.69638e+00,   2.69673e+00,   2.69775e+00,   2.69947e+00,   2.70186e+00,   3.22670e+00
0,    6.600,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    6.600,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   8.00000e-04
0,    6.700,  1,  0,   1.51000e+00
0,    6.700,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    6.700,  2,  2,   2.70950e+00,   2.70983e+00,   2.71083e+00,   2.71250e+00,   2.71484e+00,   3.23458e+00
0,    6.700,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    6.700,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   7.80000e-04
0,    6.800,  1,  0,   1.49000e+00
0,    6.800,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    6.800,  2,  2,   2.72235e+00,   2.72267e+00,   2.72365e+00,   2.72528e+00,   2.72756e+00,   3.24229e+00
0,    6.800,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    6.800,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   7.60000e-04
0,    6.900,  1,  0,   1.47000e+00
0,    6.900,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    6.900,  2,  2,   2.73494e+00,   2.73526e+00,   2.73622e+00,   2.73781e+00,   2.74004e+00,   3.24985e+00
0,    6.900,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    6.900,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   7.40000e-04
0,    7.000,  1,  0,   1.45000e+00
0,    7.000,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    7.000,  2,  2,   2.74729e+00,   2.74760e+00,   2.74854e+00,   2.75009e+00,   2.75227e+00,   3.25726e+00
0,    7.000,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    7.000,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   7.20000e-04
0,    7.100,  1,  0,   1.43000e+00
0,    7.100,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    7.100,  2,  2,   2.75940e+00,   2.75971e+00,   2.76062e+00,   2.76214e+00,   2.76427e+00,   3.26452e+00
0,    7.100,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    7.100,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   7.00000e-04
0,    7.200,  1,  0,   1.41000e+00
0,    7.200,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    7.200,  2,  2,   2.77128e+00,   2.77158e+00,   2.77247e+00,   2.77395e+00,   2.77603e+00,   3.27164e+00
0,    7.200,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    7.200,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   6.80000e-04
0,    7.300,  1,  0,   1.39000e+00
0,    7.300,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    7.300,  2,  2,   2.78293e+00,   2.78322e+00,   2.78410e+00,   2.78555e+00,   2.78758e+00,   3.27863e+00
0,    7.300,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    7.300,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   6.60000e-04
0,    7.400,  1,  0,   1.37000e+00
0,    7.400,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    7.400,  2,  2,   2.79437e+00,   2.79465e+00,   2.79550e+00,   2.79692e+00,   2.79891e+00,   3.28548e+00
0,    7.400,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    7.400,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   6.40000e-04
0,    7.500,  1,  0,   1.35000e+00
0,    7.500,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    7.500,  2,  2,   2.80559e+00,   2.80587e+00,   2.80670e+00,   2.80809e+00,   2.81003e+00,   3.29220e+00
0,    7.500,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    7.500,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   6.20000e-04
0,    7.600,  1,  0,   1.34000e+00
0,    7.600,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    7.600,  2,  2,   2.81660e+00,   2.81687e+00,   2.81769e+00,   2.81905e+00,   2.82095e+00,   3.29879e+00
0,    7.600,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    7.600,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   6.10000e-04
0,    7.700,  1,  0,   1.32000e+00
0,    7.700,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    7.700,  2,  2,   2.82741e+00,   2.82768e+00,   2.82848e+00,   2.82981e+00,   2.83167e+00,   3.30526e+00
0,    7.700,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    7.700,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   5.90000e-04
0,    7.800,  1,  0,   1.30000e+00
0,    7.800,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    7.800,  2,  2,   2.83803e+00,   2.83829e+00,   2.83907e+00,   2.84037e+00,   2.84220e+00,   3.31162e+00
0,    7.800,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    7.800,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   5.80000e-04
0,    7.900,  1,  0,   1.29000e+00
0,    7.900,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    7.900,  2,  2,   2.84846e+00,   2.84871e+00,   2.84948e+00,   2.85075e+00,   2.85253e+00,   3.31785e+00
0,    7.900,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    7.900,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   5.60000e-04
0,    8.000,  1,  0,   1.27000e+00
0,    8.000,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    8.000,  2,  2,   2.85870e+00,   2.85895e+00,   2.85970e+00,   2.86094e+00,   2.86269e+00,   3.32398e+00
0,    8.000,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    8.000,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   5.50000e-04
0,    8.100,  1,  0,   1.26000e+00
0,    8.100,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    8.100,  2,  2,   2.86876e+00,   2.86900e+00,   2.86973e+00,   2.87096e+00,   2.87267e+00,   3.32999e+00
0,    8.100,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    8.100,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   5.40000e-04
0,    8.200,  1,  0,   1.24000e+00
0,    8.200,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    8.200,  2,  2,   2.87864e+00,   2.87888e+00,   2.87960e+00,   2.88080e+00,   2.88247e+00,   3.33590e+00
0,    8.200,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    8.200,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   5.20000e-04
0,    8.300,  1,  0,   1.23000e+00
0,    8.300,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    8.300,  2,  2,   2.88835e+00,   2.88859e+00,   2.88929e+00,   2.89046e+00,   2.89211e+00,   3.34171e+00
0,    8.300,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    8.300,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   5.10000e-04
0,    8.400,  1,  0,   1.21000e+00
0,    8.400,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    8.400,  2,  2,   2.89790e+00,   2.89813e+00,   2.89882e+00,   2.89997e+00,   2.90158e+00,   3.34741e+00
0,    8.400,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    8.400,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   5.00000e-04
0,    8.500,  1,  0,   1.20000e+00
0,    8.500,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    8.500,  2,  2,   2.90728e+00,   2.90751e+00,   2.90818e+00,   2.90931e+00,   2.91089e+00,   3.35302e+00
0,    8.500,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    8.500,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   4.90000e-04
0,    8.600,  1,  0,   1.19000e+00
0,    8.600,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    8.600,  2,  2,   2.91651e+00,   2.91673e+00,   2.91739e+00,   2.91850e+00,   2.92004e+00,   3.35853e+00
0,    8.600,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    8.600,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   4.80000e-04
0,    8.700,  1,  0,   1.17000e+00
0,    8.700,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    8.700,  2,  2,   2.92558e+00,   2.92579e+00,   2.92644e+00,   2.92753e+00,   2.92904e+00,   3.36394e+00
0,    8.700,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    8.700,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   4.70000e-04
0,    8.800,  1,  0,   1.16000e+00
0,    8.800,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    8.800,  2,  2,   2.93450e+00,   2.93471e+00,   2.93535e+00,   2.93641e+00,   2.93790e+00,   3.36927e+00
0,    8.800,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    8.800,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   4.60000e-04
0,    8.900,  1,  0,   1.15000e+00
0,    8.900,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    8.900,  2,  2,   2.94327e+00,   2.94348e+00,   2.94410e+00,   2.94515e+00,   2.94661e+00,   3.37451e+00
0,    8.900,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    8.900,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   4.50000e-04
0,    9.000,  1,  0,   1.13000e+00
0,    9.000,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    9.000,  2,  2,   2.95190e+00,   2.95210e+00,   2.95272e+00,   2.95374e+00,   2.95517e+00,   3.37966e+00
0,    9.000,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    9.000,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   4.40000e-04
0,    9.100,  1,  0,   1.12000e+00
0,    9.100,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    9.100,  2,  2,   2.96039e+00,   2.96059e+00,   2.96119e+00,   2.96220e+00,   2.96360e+00,   3.38472e+00
0,    9.100,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    9.100,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   4.30000e-04
0,    9.200,  1,  0,   1.11000e+00
0,    9.200,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
0,    9.200,  2,  2,   2.96874e+00,   2.96894e+00,   2.96953e+00,   2.97051e+00,   2.97189e+00,   3.38970e+00
0,    9.200,  3,  3,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   1.00000e-03,   0.00000e+00
0,    9.200,  3,  4,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   1.14000e-01,   4.20000e-04
0,    9.300,  1,  0,   1.10000e+00
0,    9.300,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00
