Var = 1 means Lf  Var = 2 means subs  Var = 3 means pars
Lf in microns, subs and pars in mg/l
Var Index  0 = Lf
Var Index  1 = Glu
Var Index  2 = Live

Unit,  Time,  Var,  Var Index,  Grid  1,  Grid  2,  Grid  3,  Grid  4,  Grid  5,  Grid  6,  Grid  7,  Grid  8,  Grid  9,  Grid  10,  Grid  11,  Grid  12,  Bulk
0,    2.800,  2,  1,   9.18500e-01,   9.64080e-01,   1.10411e+00,   1.34817e+00,   1.71129e+00,   2.21266e+00,   2.87397e+00,   3.71770e+00,   4.76563e+00,   6.03783e+00,   7.55207e+00,   9.32368e+00,   1.47422e+01
0,    2.800,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94153e+01
0,    2.900,  1,  0,   1.88820e+02
0,    2.900,  2,  1,   9.18500e-01,   9.64080e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87397e+00,   3.71769e+00,   4.76563e+00,   6.03782e+00,   7.55207e+00,   9.32367e+00,   1.47422e+01
0,    2.900,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94153e+01
0,    3.000,  1,  0,   1.88820e+02
0,    3.000,  2,  1,   9.18490e-01,   9.64080e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71769e+00,   4.76562e+00,   6.03782e+00,   7.55206e+00,   9.32366e+00,   1.47422e+01
0,    3.000,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94153e+01
0,    3.100,  1,  0,   1.88820e+02
0,    3.100,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71769e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32366e+00,   1.47421e+01
0,    3.100,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94153e+01
0,    3.200,  1,  0,   1.88820e+02
0,    3.200,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    3.200,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    3.300,  1,  0,   1.88820e+02
0,    3.300,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    3.300,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    3.400,  1,  0,   1.88820e+02
0,    3.400,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    3.400,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    3.500,  1,  0,   1.88820e+02
0,    3.500,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    3.500,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    3.600,  1,  0,   1.88820e+02
0,    3.600,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    3.600,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    3.700,  1,  0,   1.88820e+02
0,    3.700,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    3.700,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    3.800,  1,  0,   1.88820e+02
0,    3.800,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    3.800,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    3.900,  1,  0,   1.88820e+02
0,    3.900,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    3.900,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    4.000,  1,  0,   1.88820e+02
0,    4.000,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    4.000,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    4.100,  1,  0,   1.88820e+02
0,    4.100,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    4.100,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    4.200,  1,  0,   1.88820e+02
0,    4.200,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    4.200,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    4.300,  1,  0,   1.88820e+02
0,    4.300,  2,  1,   9.18490e-01,   9.64070e-01,   1.10411e+00,   1.34816e+00,   1.71128e+00,   2.21265e+00,   2.87396e+00,   3.71768e+00,   4.76561e+00,   6.03781e+00,   7.55205e+00,   9.32365e+00,   1.47421e+01
0,    4.300,  3,  2,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   8.00000e-02,   3.94154e+01
0,    4.400,  1,  0,   1.88820e+02
