Var = 1 means Lf  Var = 2 means subs  Var = 3 means pars
Lf in microns, subs and pars in mg/l
Var Index  0 = Lf
Var Index  1 = Glu
Var Index  2 = H2O2
Var Index  3 = Dead
Var Index  4 = Pse

Unit,  Time,  Var,  Var Index,  Grid  1,  Grid  2,  Grid  3,  Grid  4,  Grid  5,  Grid  6,  Grid  7,  Grid  8,  Grid  9,  Bulk
0,    3.120,  3,  3,   6.70000e-03,   8.11000e-03,   1.20900e-02,   2.02900e-02,   3.48300e-02,   5.48700e-02,   7.17900e-02,   7.87000e-02,   7.99100e-02,   1.28967e+01
0,    3.120,  3,  4,   7.33000e-02,   7.18900e-02,   6.79100e-02,   5.97100e-02,   4.51700e-02,   2.51300e-02,   8.21000e-03,   1.30000e-03,   9.00000e-05,   3.90000e-04
0,    3.130,  1,  0,   2.07700e+02
0,    3.130,  2,  1,   1.19116e+01,   1.22091e+01,   1.30927e+01,   1.45366e+01,   1.64812e+01,   1.88114e+01,   2.13599e+01,   2.39807e+01,   2.66132e+01,   2.70695e+01
0,    3.130,  2,  2,   2.53750e-01,   3.63730e-01,   7.89000e-01,   1.89821e+00,   4.65286e+00,   1.14408e+01,   2.81460e+01,   6.92491e+01,   1.70380e+02,   1.87908e+02
0,    3.130,  3,  3,   6.69000e-03,   8.10000e-03,   1.20800e-02,   2.02700e-02,   3.48100e-02,   5.48500e-02,   7.17800e-02,   7.87000e-02,   7.99100e-02,   1.29008e+01
0,    3.130,  3,  4,   7.33100e-02,   7.19000e-02,   6.79200e-02,   5.97300e-02,   4.51900e-02,   2.51500e-02,   8.22000e-03,   1.30000e-03,   9.00000e-05,   3.90000e-04
0,    3.140,  1,  0,   2.07730e+02
0,    3.140,  2,  1,   1.18982e+01,   1.21958e+01,   1.30796e+01,   1.45238e+01,   1.64690e+01,   1.88001e+01,   2.13496e+01,   2.39716e+01,   2.66053e+01,   2.70617e+01
0,    3.140,  2,  2,   2.53430e-01,   3.63310e-01,   7.88210e-01,   1.89657e+00,   4.64946e+00,   1.14339e+01,   2.81327e+01,   6.92255e+01,   1.70344e+02,   1.87868e+02
0,    3.140,  3,  3,   6.68000e-03,   8.09000e-03,   1.20700e-02,   2.02600e-02,   3.47900e-02,   5.48300e-02,   7.17700e-02,   7.86900e-02,   7.99100e-02,   1.29049e+01
0,    3.140,  3,  4,   7.33200e-02,   7.19100e-02,   6.79300e-02,   5.97400e-02,   4.52100e-02,   2.51700e-02,   8.23000e-03,   1.31000e-03,   9.00000e-05,   3.90000e-04
0,    3.150,  1,  0,   2.07760e+02
0,    3.150,  2,  1,   1.18849e+01,   1.21825e+01,   1.30665e+01,   1.45111e+01,   1.64569e+01,   1.87888e+01,   2.13393e+01,   2.39625e+01,   2.65974e+01,   2.70539e+01
0,    3.150,  2,  2,   2.53120e-01,   3.62890e-01,   7.87420e-01,   1.89494e+00,   4.64606e+00,   1.14271e+01,   2.81195e+01,   6.92020e+01,   1.70308e+02,   1.87827e+02
0,    3.150,  3,  3,   6.68000e-03,   8.09000e-03,   1.20600e-02,   2.02400e-02,   3.47700e-02,   5.48100e-02,   7.17600e-02,   7.86900e-02,   7.99100e-02,   1.29090e+01
0,    3.150,  3,  4,   7.33200e-02,   7.19100e-02,   6.79400e-02,   5.97600e-02,   4.52300e-02,   2.51900e-02,   8.24000e-03,   1.31000e-03,   9.00000e-05,   3.90000e-04
0,    3.160,  1,  0,   2.07800e+02
0,    3.160,  2,  1,   1.18715e+01,   1.21692e+01,   1.30535e+01,   1.44984e+01,   1.64448e+01,   1.87775e+01,   2.13291e+01,   2.39534e+01,   2.65895e+01,   2.70461e+01
0,    3.160,  2,  2,   2.52800e-01,   3.62470e-01,   7.86630e-01,   1.89330e+00,   4.64268e+00,   1.14202e+01,   2.81064e+01,   6.91786e+01,   1.70273e+02,   1.87787e+02
0,    3.160,  3,  3,   6.67000e-03,   8.08000e-03,   1.20400e-02,   2.02300e-02,   3.47500e-02,   5.47900e-02,   7.17500e-02,   7.86900e-02,   7.99100e-02,   1.29131e+01
0,    3.160,  3,  4,   7.33300e-02,   7.19200e-02,   6.79600e-02,   5.97700e-02,   4.52500e-02,   2.52100e-02,   8.25000e-03,   1.31000e-03,   9.00000e-05,   3.90000e-04
0,    3.170,  1,  0,   2.07830e+02
0,    3.170,  2,  1,   1.18582e+01,   1.21560e+01,   1.30404e+01,   1.44857e+01,   1.64326e+01,   1.87662e+01,   2.13189e+01,   2.39444e+01,   2.65816e+01,   2.70384e+01
0,    3.170,  2,  2,   2.52490e-01,   3.62050e-01,   7.85850e-01,   1.89168e+00,   4.63931e+00,   1.14134e+01,   2.80932e+01,   6.91553e+01,   1.70237e+02,   1.87747e+02
0,    3.170,  3,  3,   6.66000e-03,   8.07000e-03,   1.20300e-02,   2.02100e-02,   3.47300e-02,   5.47800e-02,   7.17400e-02,   7.86900e-02,   7.99100e-02,   1.29171e+01
0,    3.170,  3,  4,   7.33400e-02,   7.19300e-02,   6.79700e-02,   5.97900e-02,   4.52700e-02,   2.52200e-02,   8.26000e-03,   1.31000e-03,   9.00000e-05,   3.90000e-04
0,    3.180,  1,  0,   2.07860e+02
0,    3.180,  2,  1,   1.18450e+01,   1.21428e+01,   1.30274e+01,   1.44730e+01,   1.64205e+01,   1.87549e+01,   2.13087e+01,   2.39353e+01,   2.65737e+01,   2.70306e+01
0,    3.180,  2,  2,   2.52170e-01,   3.61640e-01,   7.85060e-01,   1.89006e+00,   4.63594e+00,   1.14066e+01,   2.80802e+01,   6.91320e+01,   1.70202e+02,   1.87707e+02
0,    3.180,  3,  3,   6.66000e-03,   8.06000e-03,   1.20200e-02,   2.02000e-02,   3.47100e-02,   5.47600e-02,   7.17300e-02,   7.86800e-02,   7.99100e-02,   1.29212e+01
0,    3.180,  3,  4,   7.33400e-02,   7.19400e-02,   6.79800e-02,   5.98000e-02,   4.52900e-02,   2.52400e-02,   8.27000e-03,   1.32000e-03,   9.00000e-05,   3.90000e-04
0,    3.190,  1,  0,   2.07890e+02
0,    3.190,  2,  1,   1.18317e+01,   1.21296e+01,   1.30144e+01,   1.44604e+01,   1.64085e+01,   1.87437e+01,   2.12985e+01,   2.39263e+01,   2.65658e+01,   2.70229e+01
0,    3.190,  2,  2,   2.51860e-01,   3.61220e-01,   7.84280e-01,   1.88844e+00,   4.63259e+00,   1.13998e+01,   2.80671e+01,   6.91088e+01,   1.70167e+02,   1.87667e+02
0,    3.190,  3,  3,   6.65000e-03,   8.06000e-03,   1.20100e-02,   2.01800e-02,   3.46900e-02,   5.47400e-02,   7.17200e-02,   7.86800e-02,   7.99100e-02,   1.29252e+01
0,    3.190,  3,  4,   7.33500e-02,   7.19400e-02,   6.79900e-02,   5.98200e-02,   4.53100e-02,   2.52600e-02,   8.28000e-03,   1.32000e-03,   9.00000e-05,   3.90000e-04
0,    3.200,  1,  0,   2.07920e+02
0,    3.200,  2,  1,   1.18185e+01,   1.21164e+01,   1.30014e+01,   1.44478e+01,   1.63964e+01,   1.87325e+01,   2.12883e+01,   2.39172e+01,   2.65579e+01,   2.70152e+01
0,    3.200,  2,  2,   2.51550e-01,   3.60810e-01,   7.83510e-01,   1.88683e+00,   4.62925e+00,   1.13931e+01,   2.80541e+01,   6.90856e+01,   1.70132e+02,   1.87627e+02
0,    3.200,  3,  3,   6.64000e-03,   8.05000e-03,   1.20000e-02,   2.01700e-02,   3.46700e-02,   5.47200e-02,   7.17100e-02,   7.86800e-02,   7.99100e-02,   1.29293e+01
0,    3.200,  3,  4,   7.33600e-02,   7.19500e-02,   6.80000e-02,   5.98300e-02,   4.53300e-02,   2.52800e-02,   8.29000e-03,   1.32000e-03,   9.00000e-05,   3.90000e-04
0,    3.210,  1,  0,   2.07950e+02
0,    3.210,  2,  1,   1.18053e+01,   1.21033e+01,   1.29885e+01,   1.44352e+01,   1.63844e+01,   1.87213e+01,   2.12781e+01,   2.39082e+01,   2.65501e+01,   2.70074e+01
0,    3.210,  2,  2,   2.51240e-01,   3.60400e-01,   7.82730e-01,   1.88523e+00,   4.62592e+00,   1.13864e+01,   2.80411e+01,   6.90625e+01,   1.70097e+02,   1.87587e+02
0,    3.210,  3,  3,   6.64000e-03,   8.04000e-03,   1.19900e-02,   2.01500e-02,   3.46500e-02,   5.47000e-02,   7.17000e-02,   7.86800e-02,   7.99100e-02,   1.29333e+01
0,    3.210,  3,  4,   7.33600e-02,   7.19600e-02,   6.80100e-02,   5.98500e-02,   4.53500e-02,   2.53000e-02,   8.30000e-03,   1.32000e-03,   9.00000e-05,   3.90000e-04
0,    3.220,  1,  0,   2.07990e+02
0,    3.220,  2,  1,   1.17921e+01,   1.20902e+01,   1.29755e+01,   1.44226e+01,   1.63724e+01,   1.87101e+01,   2.12680e+01,   2.38992e+01,   2.65423e+01,   2.69998e+01
0,    3.220,  2,  2,   2.50930e-01,   3.59990e-01,   7.81960e-01,   1.88363e+00,   4.62260e+00,   1.13797e+01,   2.80282e+01,   6.90395e+01,   1.70062e+02,   1.87548e+02
0,    3.220,  3,  3,   6.63000e-03,   8.03000e-03,   1.19800e-02,   2.01300e-02,   3.46300e-02,   5.46800e-02,   7.16900e-02,   7.86800e-02,   7.99100e-02,   1.29373e+01
0,    3.220,  3,  4,   7.33700e-02,   7.19700e-02,   6.80200e-02,   5.98700e-02,   4.53700e-02,   2.53200e-02,   8.31000e-03,   1.32000e-03,   9.00000e-05,   4.00000e-04
0,    3.230,  1,  0,   2.08020e+02
0,    3.230,  2,  1,   1.17790e+01,   1.20771e+01,   1.29626e+01,   1.44101e+01,   1.63605e+01,   1.86989e+01,   2.12579e+01,   2.38902e+01,   2.65345e+01,   2.69921e+01
0,    3.230,  2,  2,   2.50620e-01,   3.59580e-01,   7.81190e-01,   1.88204e+00,   4.61929e+00,   1.13730e+01,   2.80153e+01,   6.90166e+01,   1.70027e+02,   1.87508e+02
0,    3.230,  3,  3,   6.62000e-03,   8.02000e-03,   1.19700e-02,   2.01200e-02,   3.46100e-02,   5.46600e-02,   7.16800e-02,   7.86700e-02,   7.99100e-02,   1.29413e+01
0,    3.230,  3,  4,   7.33800e-02,   7.19800e-02,   6.80300e-02,   5.98800e-02,   4.53900e-02,   2.53400e-02,   8.32000e-03,   1.33000e-03,   9.00000e-05,   4.00000e-04
0,    3.240,  1,  0,   2.08050e+02
0,    3.240,  2,  1,   1.17659e+01,   1.20641e+01,   1.29498e+01,   1.43976e+01,   1.63485e+01,   1.86878e+01,   2.12478e+01,   2.38813e+01,   2.65267e+01,   2.69844e+01
0,    3.240,  2,  2,   2.50320e-01,   3.59180e-01,   7.80420e-01,   1.88045e+00,   4.61599e+00,   1.13663e+01,   2.80024e+01,   6.89937e+01,   1.69992e+02,   1.87469e+02
0,    3.240,  3,  3,   6.62000e-03,   8.02000e-03,   1.19600e-02,   2.01000e-02,   3.45900e-02,   5.46400e-02,   7.16700e-02,   7.86700e-02,   7.99100e-02,   1.29453e+01
0,    3.240,  3,  4,   7.33800e-02,   7.19800e-02,   6.80400e-02,   5.99000e-02,   4.54100e-02,   2.53600e-02,   8.33000e-03,   1.33000e-03,   9.00000e-05,   4.00000e-04
0,    3.250,  1,  0,   2.08080e+02
0,    3.250,  2,  1,   1.17528e+01,   1.20510e+01,   1.29370e+01,   1.43851e+01,   1.63366e+01,   1.86767e+01,   2.12377e+01,   2.38723e+01,   2.65189e+01,   2.69768e+01
0,    3.250,  2,  2,   2.50010e-01,   3.58770e-01,   7.79660e-01,   1.87886e+00,   4.61270e+00,   1.13596e+01,   2.79896e+01,   6.89708e+01,   1.69957e+02,   1.87429e+02
0,    3.250,  3,  3,   6.61000e-03,   8.01000e-03,   1.19500e-02,   2.00900e-02,   3.45700e-02,   5.46200e-02,   7.16600e-02,   7.86700e-02,   7.99100e-02,   1.29493e+01
0,    3.250,  3,  4,   7.33900e-02,   7.19900e-02,   6.80500e-02,   5.99100e-02,   4.54300e-02,   2.53800e-02,   8.34000e-03,   1.33000e-03,   9.00000e-05,   4.00000e-04
0,    3.260,  1,  0,   2.08110e+02
0,    3.260,  2,  1,   1.17398e+01,   1.20381e+01,   1.29242e+01,   1.43727e+01,   1.63247e+01,   1.86656e+01,   2.12277e+01,   2.38634e+01,   2.65111e+01,   2.69691e+01
0,    3.260,  2,  2,   2.49710e-01,   3.58370e-01,   7.78900e-01,   1.87729e+00,   4.60943e+00,   1.13530e+01,   2.79768e+01,   6.89481e+01,   1.69923e+02,   1.87390e+02
0,    3.260,  3,  3,   6.60000e-03,   8.00000e-03,   1.19400e-02,   2.00700e-02,   3.45500e-02,   5.46000e-02,   7.16500e-02,   7.86700e-02,   7.99100e-02,   1.29533e+01
0,    3.260,  3,  4,   7.34000e-02,   7.20000e-02,   6.80600e-02,   5.99300e-02,   4.54500e-02,   2.54000e-02,   8.35000e-03,   1.33000e-03,   9.00000e-05,   4.00000e-04
0,    3.270,  1,  0,   2.08140e+02
0,    3.270,  2,  1,   1.17268e+01,   1.20251e+01,   1.29114e+01,   1.43603e+01,   1.63129e+01,   1.86546e+01,   2.12176e+01,   2.38545e+01,   2.65034e+01,   2.69615e+01
0,    3.270,  2,  2,   2.49410e-01,   3.57960e-01,   7.78140e-01,   1.87571e+00,   4.60616e+00,   1.13464e+01,   2.79641e+01,   6.89254e+01,   1.69888e+02,   1.87351e+02
0,    3.270,  3,  3,   6.60000e-03,   7.99000e-03,   1.19300e-02,   2.00600e-02,   3.45300e-02,   5.45800e-02,   7.16400e-02,   7.86700e-02,   7.99100e-02,   1.29573e+01
0,    3.270,  3,  4,   7.34000e-02,   7.20100e-02,   6.80700e-02,   5.99400e-02,   4.54700e-02,   2.54200e-02,   8.36000e-03,   1.33000e-03,   9.00000e-05,   4.00000e-04
0,    3.280,  1,  0,   2.08170e+02
0,    3.280,  2,  1,   1.17138e+01,   1.20122e+01,   1.28987e+01,   1.43479e+01,   1.63010e+01,   1.86436e+01,   2.12076e+01,   2.38457e+01,   2.64956e+01,   2.69539e+01
0,    3.280,  2,  2,   2.49100e-01,   3.57560e-01,   7.77380e-01,   1.87415e+00,   4.60290e+00,   1.13398e+01,   2.79514e+01,   6.89027e+01,   1.69854e+02,   1.87312e+02
0,    3.280,  3,  3,   6.59000e-03,   7.98000e-03,   1.19200e-02,   2.00400e-02,   3.45100e-02,   5.45600e-02,   7.16300e-02,   7.86600e-02,   7.99100e-02,   1.29612e+01
0,    3.280,  3,  4,   7.34100e-02,   7.20200e-02,   6.80800e-02,   5.99600e-02,   4.54900e-02,   2.54400e-02,   8.37000e-03,   1.34000e-03,   9.00000e-05,   4.00000e-04
0,    3.290,  1,  0,   2.08200e+02
0,    3.290,  2,  1,   1.17008e+01,   1.19993e+01,   1.28860e+01,   1.43355e+01,   1.62892e+01,   1.86326e+01,   2.11976e+01,   2.38368e+01,   2.64879e+01,   2.69463e+01
0,    3.290,  2,  2,   2.48800e-01,   3.57160e-01,   7.76630e-01,   1.87259e+00,   4.59966e+00,   1.13333e+01,   2.79387e+01,   6.88802e+01,   1.69820e+02,   1.87273e+02
0,    3.290,  3,  3,   6.58000e-03,   7.98000e-03,   1.19100e-02,   2.00300e-02,   3.44900e-02,   5.45400e-02,   7.16200e-02,   7.86600e-02,   7.99100e-02,   1.29652e+01
0,    3.290,  3,  4,   7.34200e-02,   7.20200e-02,   6.80900e-02,   5.99700e-02,   4.55100e-02,   2.54600e-02,   8.38000e-03,   1.34000e-03,   9.00000e-05,   4.00000e-04
0,    3.300,  1,  0,   2.08240e+02
0,    3.300,  2,  1,   1.16879e+01,   1.19865e+01,   1.28733e+01,   1.43232e+01,   1.62775e+01,   1.86216e+01,   2.11877e+01,   2.38280e+01,   2.64802e+01,   2.69388e+01
0,    3.300,  2,  2,   2.48500e-01,   3.56770e-01,   7.75880e-01,   1.87103e+00,   4.59642e+00,   1.13267e+01,   2.79261e+01,   6.88577e+01,   1.69786e+02,   1.87234e+02
0,    3.300,  3,  3,   6.58000e-03,   7.97000e-03,   1.19000e-02,   2.00100e-02,   3.44700e-02,   5.45300e-02,   7.16100e-02,   7.86600e-02,   7.99100e-02,   1.29691e+01
0,    3.300,  3,  4,   7.34200e-02,   7.20300e-02,   6.81000e-02,   5.99900e-02,   4.55300e-02,   2.54700e-02,   8.39000e-03,   1.34000e-03,   9.00000e-05,   4.00000e-04
0,    3.310,  1,  0,   2.08270e+02
0,    3.310,  2,  1,   1.16751e+01,   1.19736e+01,   1.28607e+01,   1.43109e+01,   1.62657e+01,   1.86107e+01,   2.11778e+01,   2.38192e+01,   2.64726e+01,   2.69312e+01
0,    3.310,  2,  2,   2.48210e-01,   3.56370e-01,   7.75130e-01,   1.86948e+00,   4.59320e+00,   1.13202e+01,   2.79135e+01,   6.88352e+01,   1.69751e+02,   1.87195e+02
0,    3.310,  3,  3,   6.57000e-03,   7.96000e-03,   1.18900e-02,   2.00000e-02,   3.44500e-02,   5.45100e-02,   7.16000e-02,   7.86600e-02,   7.99100e-02,   1.29731e+01
0,    3.310,  3,  4,   7.34300e-02,   7.20400e-02,   6.81100e-02,   6.00000e-02,   4.55500e-02,   2.54900e-02,   8.40000e-03,   1.34000e-03,   9.00000e-05,   4.00000e-04
0,    3.320,  1,  0,   2.08300e+02
0,    3.320,  2,  1,   1.16622e+01,   1.19609e+01,   1.28481e+01,   1.42986e+01,   1.62540e+01,   1.85998e+01,   2.11679e+01,   2.38104e+01,   2.64649e+01,   2.69237e+01
0,    3.320,  2,  2,   2.47910e-01,   3.55980e-01,   7.74390e-01,   1.86793e+00,   4.58998e+00,   1.13137e+01,   2.79009e+01,   6.88128e+01,   1.69717e+02,   1.87157e+02
0,    3.320,  3,  3,   6.56000e-03,   7.95000e-03,   1.18800e-02,   1.99900e-02,   3.44300e-02,   5.44900e-02,   7.15900e-02,   7.86600e-02,   7.99100e-02,   1.29770e+01
0,    3.320,  3,  4,   7.34400e-02,   7.20500e-02,   6.81200e-02,   6.00100e-02,   4.55700e-02,   2.55100e-02,   8.41000e-03,   1.34000e-03,   9.00000e-05,   4.10000e-04
0,    3.330,  1,  0,   2.08330e+02
0,    3.330,  2,  1,   1.16494e+01,   1.19481e+01,   1.28355e+01,   1.42864e+01,   1.62424e+01,   1.85889e+01,   2.11580e+01,   2.38016e+01,   2.64573e+01,   2.69162e+01
0,    3.330,  2,  2,   2.47610e-01,   3.55580e-01,   7.73650e-01,   1.86639e+00,   4.58678e+00,   1.13072e+01,   2.78884e+01,   6.87905e+01,   1.69683e+02,   1.87118e+02
0,    3.330,  3,  3,   6.56000e-03,   7.95000e-03,   1.18700e-02,   1.99700e-02,   3.44200e-02,   5.44700e-02,   7.15800e-02,   7.86500e-02,   7.99100e-02,   1.29809e+01
0,    3.330,  3,  4,   7.34400e-02,   7.20500e-02,   6.81300e-02,   6.00300e-02,   4.55800e-02,   2.55300e-02,   8.42000e-03,   1.35000e-03,   9.00000e-05,   4.10000e-04
0,    3.340,  1,  0,   2.08360e+02
0,    3.340,  2,  1,   1.16367e+01,   1.19354e+01,   1.28230e+01,   1.42742e+01,   1.62307e+01,   1.85780e+01,   2.11482e+01,   2.37929e+01,   2.64497e+01,   2.69087e+01
0,    3.340,  2,  2,   2.47320e-01,   3.55190e-01,   7.72910e-01,   1.86486e+00,   4.58359e+00,   1.13008e+01,   2.78759e+01,   6.87683e+01,   1.69650e+02,   1.87080e+02
0,    3.340,  3,  3,   6.55000e-03,   7.94000e-03,   1.18600e-02,   1.99600e-02,   3.44000e-02,   5.44500e-02,   7.15700e-02,   7.86500e-02,   7.99100e-02,   1.29848e+01
0,    3.340,  3,  4,   7.34500e-02,   7.20600e-02,   6.81400e-02,   6.00400e-02,   4.56000e-02,   2.55500e-02,   8.43000e-03,   1.35000e-03,   9.00000e-05,   4.10000e-04
0,    3.350,  1,  0,   2.08390e+02
0,    3.350,  2,  1,   1.16239e+01,   1.19227e+01,   1.28105e+01,   1.42621e+01,   1.62191e+01,   1.85672e+01,   2.11383e+01,   2.37842e+01,   2.64421e+01,   2.69013e+01
0,    3.350,  2,  2,   2.47020e-01,   3.54800e-01,   7.72170e-01,   1.86333e+00,   4.58041e+00,   1.12943e+01,   2.78635e+01,   6.87461e+01,   1.69616e+02,   1.87042e+02
0,    3.350,  3,  3,   6.54000e-03,   7.93000e-03,   1.18500e-02,   1.99400e-02,   3.43800e-02,   5.44300e-02,   7.15600e-02,   7.86500e-02,   7.99100e-02,   1.29887e+01
0,    3.350,  3,  4,   7.34600e-02,   7.20700e-02,   6.81500e-02,   6.00600e-02,   4.56200e-02,   2.55700e-02,   8.44000e-03,   1.35000e-03,   9.00000e-05,   4.10000e-04
0,    3.360,  1,  0,   2.08420e+02
0,    3.360,  2,  1,   1.16113e+01,   1.19101e+01,   1.27980e+01,   1.42500e+01,   1.62075e+01,   1.85564e+01,   2.11285e+01,   2.37755e+01,   2.64345e+01,   2.68938e+01
0,    3.360,  2,  2,   2.46730e-01,   3.54410e-01,   7.71440e-01,   1.86181e+00,   4.57724e+00,   1.12879e+01,   2.78511e+01,   6.87240e+01,   1.69582e+02,   1.87003e+02
0,    3.360,  3,  3,   6.54000e-03,   7.92000e-03,   1.18400e-02,   1.99300e-02,   3.43600e-02,   5.44100e-02,   7.15500e-02,   7.86500e-02,   7.99100e-02,   1.29926e+01
0,    3.360,  3,  4,   7.34600e-02,   7.20800e-02,   6.81600e-02,   6.00700e-02,   4.56400e-02,   2.55900e-02,   8.45000e-03,   1.35000e-03,   9.00000e-05,   4.10000e-04
0,    3.370,  1,  0,   2.08450e+02
0,    3.370,  2,  1,   1.15986e+01,   1.18975e+01,   1.27856e+01,   1.42379e+01,   1.61960e+01,   1.85457e+01,   2.11188e+01,   2.37668e+01,   2.64270e+01,   2.68864e+01
0,    3.370,  2,  2,   2.46440e-01,   3.54020e-01,   7.70710e-01,   1.86029e+00,   4.57408e+00,   1.12815e+01,   2.78388e+01,   6.87020e+01,   1.69549e+02,   1.86965e+02
0,    3.370,  3,  3,   6.53000e-03,   7.92000e-03,   1.18300e-02,   1.99100e-02,   3.43400e-02,   5.43900e-02,   7.15400e-02,   7.86500e-02,   7.99100e-02,   1.29965e+01
0,    3.370,  3,  4,   7.34700e-02,   7.20800e-02,   6.81700e-02,   6.00900e-02,   4.56600e-02,   2.56100e-02,   8.46000e-03,   1.35000e-03,   9.00000e-05,   4.10000e-04
0,    3.380,  1,  0,   2.08480e+02
0,    3.380,  2,  1,   1.15860e+01,   1.18850e+01,   1.27733e+01,   1.42259e+01,   1.61845e+01,   1.85350e+01,   2.11091e+01,   2.37582e+01,   2.64194e+01,   2.68790e+01
0,    3.380,  2,  2,   2.46150e-01,   3.53640e-01,   7.69980e-01,   1.85878e+00,   4.57094e+00,   1.12751e+01,   2.78265e+01,   6.86800e+01,   1.69515e+02,   1.86927e+02
0,    3.380,  3,  3,   6.52000e-03,   7.91000e-03,   1.18100e-02,   1.99000e-02,   3.43200e-02,   5.43800e-02,   7.15300e-02,   7.86400e-02,   7.99100e-02,   1.30004e+01
0,    3.380,  3,  4,   7.34800e-02,   7.20900e-02,   6.81900e-02,   6.01000e-02,   4.56800e-02,   2.56200e-02,   8.47000e-03,   1.36000e-03,   9.00000e-05,   4.10000e-04
0,    3.390,  1,  0,   2.08510e+02
0,    3.390,  2,  1,   1.15734e+01,   1.18725e+01,   1.27609e+01,   1.42139e+01,   1.61730e+01,   1.85243e+01,   2.10994e+01,   2.37496e+01,   2.64119e+01,   2.68716e+01
0,    3.390,  2,  2,   2.45860e-01,   3.53250e-01,   7.69250e-01,   1.85727e+00,   4.56780e+00,   1.12688e+01,   2.78142e+01,   6.86581e+01,   1.69482e+02,   1.86890e+02
0,    3.390,  3,  3,   6.52000e-03,   7.90000e-03,   1.18000e-02,   1.98800e-02,   3.43000e-02,   5.43600e-02,   7.15200e-02,   7.86400e-02,   7.99000e-02,   1.30042e+01
0,    3.390,  3,  4,   7.34800e-02,   7.21000e-02,   6.82000e-02,   6.01200e-02,   4.57000e-02,   2.56400e-02,   8.48000e-03,   1.36000e-03,   1.00000e-04,   4.10000e-04
0,    3.400,  1,  0,   2.08540e+02
0,    3.400,  2,  1,   1.15609e+01,   1.18600e+01,   1.27486e+01,   1.42019e+01,   1.61616e+01,   1.85136e+01,   2.10897e+01,   2.37410e+01,   2.64045e+01,   2.68643e+01
0,    3.400,  2,  2,   2.45570e-01,   3.52870e-01,   7.68530e-01,   1.85577e+00,   4.56468e+00,   1.12625e+01,   2.78020e+01,   6.86363e+01,   1.69449e+02,   1.86852e+02
0,    3.400,  3,  3,   6.51000e-03,   7.89000e-03,   1.17900e-02,   1.98700e-02,   3.42800e-02,   5.43400e-02,   7.15100e-02,   7.86400e-02,   7.99000e-02,   1.30081e+01
0,    3.400,  3,  4,   7.34900e-02,   7.21100e-02,   6.82100e-02,   6.01300e-02,   4.57200e-02,   2.56600e-02,   8.49000e-03,   1.36000e-03,   1.00000e-04,   4.10000e-04
0,    3.410,  1,  0,   2.08570e+02
0,    3.410,  2,  1,   1.15484e+01,   1.18476e+01,   1.27364e+01,   1.41900e+01,   1.61502e+01,   1.85030e+01,   2.10800e+01,   2.37324e+01,   2.63970e+01,   2.68569e+01
0,    3.410,  2,  2,   2.45290e-01,   3.52490e-01,   7.67810e-01,   1.85427e+00,   4.56157e+00,   1.12561e+01,   2.77898e+01,   6.86145e+01,   1.69416e+02,   1.86814e+02
0,    3.410,  3,  3,   6.50000e-03,   7.89000e-03,   1.17800e-02,   1.98500e-02,   3.42600e-02,   5.43200e-02,   7.15000e-02,   7.86400e-02,   7.99000e-02,   1.30119e+01
0,    3.410,  3,  4,   7.35000e-02,   7.21100e-02,   6.82200e-02,   6.01500e-02,   4.57400e-02,   2.56800e-02,   8.50000e-03,   1.36000e-03,   1.00000e-04,   4.10000e-04
0,    3.420,  1,  0,   2.08600e+02
0,    3.420,  2,  1,   1.15360e+01,   1.18352e+01,   1.27242e+01,   1.41781e+01,   1.61389e+01,   1.84924e+01,   2.10704e+01,   2.37239e+01,   2.63896e+01,   2.68496e+01
0,    3.420,  2,  2,   2.45000e-01,   3.52110e-01,   7.67090e-01,   1.85278e+00,   4.55847e+00,   1.12499e+01,   2.77776e+01,   6.85928e+01,   1.69382e+02,   1.86777e+02
0,    3.420,  3,  3,   6.50000e-03,   7.88000e-03,   1.17700e-02,   1.98400e-02,   3.42400e-02,   5.43000e-02,   7.14900e-02,   7.86300e-02,   7.99000e-02,   1.30158e+01
0,    3.420,  3,  4,   7.35000e-02,   7.21200e-02,   6.82300e-02,   6.01600e-02,   4.57600e-02,   2.57000e-02,   8.51000e-03,   1.37000e-03,   1.00000e-04,   4.20000e-04
0,    3.430,  1,  0,   2.08630e+02
0,    3.430,  2,  1,   1.15236e+01,   1.18228e+01,   1.27120e+01,   1.41663e+01,   1.61276e+01,   1.84819e+01,   2.10609e+01,   2.37154e+01,   2.63822e+01,   2.68423e+01
0,    3.430,  2,  2,   2.44720e-01,   3.51730e-01,   7.66380e-01,   1.85130e+00,   4.55538e+00,   1.12436e+01,   2.77655e+01,   6.85712e+01,   1.69349e+02,   1.86739e+02
0,    3.430,  3,  3,   6.49000e-03,   7.87000e-03,   1.17600e-02,   1.98300e-02,   3.42200e-02,   5.42800e-02,   7.14800e-02,   7.86300e-02,   7.99000e-02,   1.30196e+01
0,    3.430,  3,  4,   7.35100e-02,   7.21300e-02,   6.82400e-02,   6.01700e-02,   4.57800e-02,   2.57200e-02,   8.52000e-03,   1.37000e-03,   1.00000e-04,   4.20000e-04
0,    3.440,  1,  0,   2.08660e+02
0,    3.440,  2,  1,   1.15112e+01,   1.18105e+01,   1.26999e+01,   1.41545e+01,   1.61163e+01,   1.84713e+01,   2.10513e+01,   2.37069e+01,   2.63748e+01,   2.68351e+01
