Var = 1 means Lf  Var = 2 means subs  Var = 3 means pars
Lf in microns, subs and pars in mg/l
Var Index  0 = Lf
Var Index  1 = Meth
Var Index  2 = Dead
Var Index  3 = Live

Unit,  Time,  Var,  Var Index,  Grid  1,  Grid  2,  Grid  3,  Grid  4,  Grid  5,  Grid  6,  Grid  7,  Grid  8,  Grid  9,  Grid  10,  Grid  11,  Grid  12,  Bulk
0,    0.700,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    0.700,  3,  2,   5.40000e-03,   5.40000e-03,   5.40000e-03,   5.40000e-03,   5.40000e-03,   5.40000e-03,   5.40000e-03,   5.40000e-03,   5.40000e-03,   5.40000e-03,   5.40000e-03,   5.40000e-03,   0.00000e+00
0,    0.700,  3,  3,   7.46000e-02,   7.46000e-02,   7.46000e-02,   7.46000e-02,   7.46000e-02,   7.46000e-02,   7.46000e-02,   7.46000e-02,   7.46000e-02,   7.46000e-02,   7.46000e-02,   7.46000e-02,   0.00000e+00
0,    0.800,  1,  0,   8.63000e+00
0,    0.800,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    0.800,  3,  2,   6.14000e-03,   6.14000e-03,   6.14000e-03,   6.14000e-03,   6.14000e-03,   6.14000e-03,   6.14000e-03,   6.14000e-03,   6.14000e-03,   6.14000e-03,   6.14000e-03,   6.14000e-03,   0.00000e+00
0,    0.800,  3,  3,   7.38600e-02,   7.38600e-02,   7.38600e-02,   7.38600e-02,   7.38600e-02,   7.38600e-02,   7.38600e-02,   7.38600e-02,   7.38600e-02,   7.38600e-02,   7.38600e-02,   7.38600e-02,   0.00000e+00
0,    0.900,  1,  0,   8.49000e+00
0,    0.900,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    0.900,  3,  2,   6.88000e-03,   6.88000e-03,   6.88000e-03,   6.88000e-03,   6.88000e-03,   6.88000e-03,   6.88000e-03,   6.88000e-03,   6.88000e-03,   6.88000e-03,   6.88000e-03,   6.88000e-03,   0.00000e+00
0,    0.900,  3,  3,   7.31200e-02,   7.31200e-02,   7.31200e-02,   7.31200e-02,   7.31200e-02,   7.31200e-02,   7.31200e-02,   7.31200e-02,   7.31200e-02,   7.31200e-02,   7.31200e-02,   7.31200e-02,   0.00000e+00
0,    1.000,  1,  0,   8.35000e+00
0,    1.000,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    1.000,  3,  2,   7.60000e-03,   7.60000e-03,   7.60000e-03,   7.60000e-03,   7.60000e-03,   7.60000e-03,   7.60000e-03,   7.60000e-03,   7.60000e-03,   7.60000e-03,   7.60000e-03,   7.60000e-03,   0.00000e+00
0,    1.000,  3,  3,   7.24000e-02,   7.24000e-02,   7.24000e-02,   7.24000e-02,   7.24000e-02,   7.24000e-02,   7.24000e-02,   7.24000e-02,   7.24000e-02,   7.24000e-02,   7.24000e-02,   7.24000e-02,   0.00000e+00
0,    1.100,  1,  0,   8.21000e+00
0,    1.100,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    1.100,  3,  2,   8.32000e-03,   8.32000e-03,   8.32000e-03,   8.32000e-03,   8.32000e-03,   8.32000e-03,   8.32000e-03,   8.32000e-03,   8.32000e-03,   8.32000e-03,   8.32000e-03,   8.32000e-03,   0.00000e+00
0,    1.100,  3,  3,   7.16800e-02,   7.16800e-02,   7.16800e-02,   7.16800e-02,   7.16800e-02,   7.16800e-02,   7.16800e-02,   7.16800e-02,   7.16800e-02,   7.16800e-02,   7.16800e-02,   7.16800e-02,   0.00000e+00
0,    1.200,  1,  0,   8.08000e+00
0,    1.200,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    1.200,  3,  2,   9.04000e-03,   9.04000e-03,   9.04000e-03,   9.04000e-03,   9.04000e-03,   9.04000e-03,   9.04000e-03,   9.04000e-03,   9.04000e-03,   9.04000e-03,   9.04000e-03,   9.04000e-03,   0.00000e+00
0,    1.200,  3,  3,   7.09600e-02,   7.09600e-02,   7.09600e-02,   7.09600e-02,   7.09600e-02,   7.09600e-02,   7.09600e-02,   7.09600e-02,   7.09600e-02,   7.09600e-02,   7.09600e-02,   7.09600e-02,   0.00000e+00
0,    1.300,  1,  0,   7.95000e+00
0,    1.300,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    1.300,  3,  2,   9.74000e-03,   9.74000e-03,   9.74000e-03,   9.74000e-03,   9.74000e-03,   9.74000e-03,   9.74000e-03,   9.74000e-03,   9.74000e-03,   9.74000e-03,   9.74000e-03,   9.74000e-03,   0.00000e+00
0,    1.300,  3,  3,   7.02600e-02,   7.02600e-02,   7.02600e-02,   7.02600e-02,   7.02600e-02,   7.02600e-02,   7.02600e-02,   7.02600e-02,   7.02600e-02,   7.02600e-02,   7.02600e-02,   7.02600e-02,   0.00000e+00
0,    1.400,  1,  0,   7.82000e+00
0,    1.400,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    1.400,  3,  2,   1.04400e-02,   1.04400e-02,   1.04400e-02,   1.04400e-02,   1.04400e-02,   1.04400e-02,   1.04400e-02,   1.04400e-02,   1.04400e-02,   1.04400e-02,   1.04400e-02,   1.04400e-02,   0.00000e+00
0,    1.400,  3,  3,   6.95600e-02,   6.95600e-02,   6.95600e-02,   6.95600e-02,   6.95600e-02,   6.95600e-02,   6.95600e-02,   6.95600e-02,   6.95600e-02,   6.95600e-02,   6.95600e-02,   6.95600e-02,   0.00000e+00
0,    1.500,  1,  0,   7.70000e+00
0,    1.500,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    1.500,  3,  2,   1.11300e-02,   1.11300e-02,   1.11300e-02,   1.11300e-02,   1.11300e-02,   1.11300e-02,   1.11300e-02,   1.11300e-02,   1.11300e-02,   1.11300e-02,   1.11300e-02,   1.11300e-02,   0.00000e+00
0,    1.500,  3,  3,   6.88700e-02,   6.88700e-02,   6.88700e-02,   6.88700e-02,   6.88700e-02,   6.88700e-02,   6.88700e-02,   6.88700e-02,   6.88700e-02,   6.88700e-02,   6.88700e-02,   6.88700e-02,   0.00000e+00
0,    1.600,  1,  0,   7.59000e+00
0,    1.600,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    1.600,  3,  2,   1.18200e-02,   1.18200e-02,   1.18200e-02,   1.18200e-02,   1.18200e-02,   1.18200e-02,   1.18200e-02,   1.18200e-02,   1.18200e-02,   1.18200e-02,   1.18200e-02,   1.18200e-02,   0.00000e+00
0,    1.600,  3,  3,   6.81800e-02,   6.81800e-02,   6.81800e-02,   6.81800e-02,   6.81800e-02,   6.81800e-02,   6.81800e-02,   6.81800e-02,   6.81800e-02,   6.81800e-02,   6.81800e-02,   6.81800e-02,   0.00000e+00
0,    1.700,  1,  0,   7.47000e+00
0,    1.700,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    1.700,  3,  2,   1.25000e-02,   1.25000e-02,   1.25000e-02,   1.25000e-02,   1.25000e-02,   1.25000e-02,   1.25000e-02,   1.25000e-02,   1.25000e-02,   1.25000e-02,   1.25000e-02,   1.25000e-02,   0.00000e+00
0,    1.700,  3,  3,   6.75000e-02,   6.75000e-02,   6.75000e-02,   6.75000e-02,   6.75000e-02,   6.75000e-02,   6.75000e-02,   6.75000e-02,   6.75000e-02,   6.75000e-02,   6.75000e-02,   6.75000e-02,   0.00000e+00
0,    1.800,  1,  0,   7.36000e+00
0,    1.800,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
